적용연도,HSK10,MTI6,산업20
2026,2710192020,133310,석유제품
2026,2710192030,219000,석유화학
2026,2710192090,133900,석유제품
2026,2710193000,133200,석유제품
2026,2710194010,133510,석유제품
2026,2710194020,133520,석유제품
2026,2710194030,133530,석유제품
2026,2710194090,133590,석유제품
2026,2710195010,133600,석유제품
2026,2710195020,133600,석유제품
2026,2710196000,133600,석유제품
2026,2710197110,133600,석유제품
2026,2710197120,133600,석유제품
2026,2710197130,133600,석유제품
2026,2710197190,133600,석유제품
2026,2710197210,133600,석유제품
2026,2710197220,133600,석유제품
2026,2710197230,133600,석유제품
2026,2710197240,133600,석유제품
2026,2710197250,133600,석유제품
2026,2710197310,133600,석유제품
2026,2710197320,133600,석유제품
2026,2710197330,133600,석유제품
2026,2710197410,133600,석유제품
2026,2710197420,133600,석유제품
2026,2710197430,133600,석유제품
2026,2710197440,133600,석유제품
2026,2710197450,133600,석유제품
2026,2710197510,133600,석유제품
2026,2710197520,133600,석유제품
2026,2710197530,133600,석유제품
2026,2710197540,133600,석유제품
2026,2710197900,133600,석유제품
2026,2710198010,133600,석유제품
2026,2710198020,133600,석유제품
2026,2710198030,133600,석유제품
2026,2710198040,133600,석유제품
2026,2710198090,133600,석유제품
2026,2710199000,133600,석유제품
2026,2710201010,133120,석유제품
2026,2710201020,133110,석유제품
2026,2710201030,133900,석유제품
2026,2710201040,133400,석유제품
2026,2710201050,133400,석유제품
2026,2710201090,133900,석유제품
2026,2710209110,133310,석유제품
2026,2710209190,133900,석유제품
2026,2710209210,133320,석유제품
2026,2710209220,133310,석유제품
2026,2710209230,219000,석유화학
2026,2710209290,133900,석유제품
2026,2710209300,133200,석유제품
2026,2710209410,133510,석유제품
2026,2710209420,133520,석유제품
2026,2710209430,133530,석유제품
2026,2710209490,133590,석유제품
2026,2710209510,133600,석유제품
2026,2710209520,133600,석유제품
2026,2710209600,133600,석유제품
2026,2710209711,133600,석유제품
2026,2710209712,133600,석유제품
2026,2710209713,133600,석유제품
2026,2710209719,133600,석유제품
2026,2710209721,133600,석유제품
2026,2710209722,133600,석유제품
2026,2710209723,133600,석유제품
2026,2710209724,133600,석유제품
2026,2710209725,133600,석유제품
2026,2710209731,133600,석유제품
2026,2710209732,133600,석유제품
2026,2710209733,133600,석유제품
2026,2710209741,133600,석유제품
2026,2710209742,133600,석유제품
2026,2710209743,133600,석유제품
2026,2710209744,133600,석유제품
2026,2710209745,133600,석유제품
2026,2710209751,133600,석유제품
2026,2710209752,133600,석유제품
2026,2710209753,133600,석유제품
2026,2710209754,133600,석유제품
2026,2710209790,133600,석유제품
2026,2710209810,133600,석유제품
2026,2710209820,133600,석유제품
2026,2710209830,133600,석유제품
2026,2710209840,133600,석유제품
2026,2710209890,133600,석유제품
2026,2710209900,133600,석유제품
2026,2710911010,133900,석유제품
2026,2710911020,133400,석유제품
2026,2710911090,133900,석유제품
2026,2710912010,133900,석유제품
2026,2710912090,133900,석유제품
2026,2710913000,133200,석유제품
2026,2710914010,133590,석유제품
2026,2710914090,133590,석유제품
2026,2710915000,133600,석유제품
2026,2710919000,133600,석유제품
2026,2710991010,133900,석유제품
2026,2710991020,133400,석유제품
2026,2710991090,133900,석유제품
2026,2710992010,133900,석유제품
2026,2710992090,133900,석유제품
2026,2710993000,133200,석유제품
2026,2710994010,133590,석유제품
2026,2710994090,133590,석유제품
2026,2710995000,133600,석유제품
2026,2710999000,133600,석유제품
2026,2711141000,211090,석유화학
2026,2711142000,211090,석유화학
2026,2711143000,211090,석유화학
2026,2711144000,211090,석유화학
2026,2711190000,133900,석유제품
2026,2711290000,133900,석유제품
2026,2712101000,133900,석유제품
2026,2712109000,133900,석유제품
2026,2712200000,133900,석유제품
2026,2712901010,133900,석유제품
2026,2712901020,133900,석유제품
2026,2712901090,133900,석유제품
2026,2712909010,133900,석유제품
2026,2712909020,133900,석유제품
2026,2712909030,133900,석유제품
2026,2712909040,133900,석유제품
2026,2712909090,133900,석유제품
2026,2713110000,133900,석유제품
2026,2713120000,133900,석유제품
2026,2713200000,133900,석유제품
2026,2713900000,133900,석유제품
2026,2714100000,133900,석유제품
2026,2714901000,133900,석유제품
2026,2714902000,133900,석유제품
2026,2714903000,133900,석유제품
2026,2715001000,133900,석유제품
2026,2715002000,133900,석유제품
2026,2715003000,133900,석유제품
2026,2715009000,133900,석유제품
2026,2810009000,931220,바이오헬스
2026,2811210000,931220,바이오헬스
2026,2811229090,931220,바이오헬스
2026,2811299000,931220,바이오헬스
2026,2815110000,931220,바이오헬스
2026,2816101000,931220,바이오헬스
2026,2818301000,931220,바이오헬스
2026,2825902010,931220,바이오헬스
2026,2826904000,931220,바이오헬스
2026,2827100000,931220,바이오헬스
2026,2827200000,931220,바이오헬스
2026,2827310000,931220,바이오헬스
2026,2827320000,931220,바이오헬스
2026,2827399000,931220,바이오헬스
2026,2827609010,931220,바이오헬스
2026,2828100000,931220,바이오헬스
2026,2832100000,931220,바이오헬스
2026,2833110000,931220,바이오헬스
2026,2833210000,931220,바이오헬스
2026,2833299000,931220,바이오헬스
2026,2835221000,931220,바이오헬스
2026,2835222000,931220,바이오헬스
2026,2835240000,931220,바이오헬스
2026,2835250000,931220,바이오헬스
2026,2835260000,931220,바이오헬스
2026,2836300000,931220,바이오헬스
2026,2836500000,931220,바이오헬스
2026,2836991010,931220,바이오헬스
2026,2842101000,931220,바이오헬스
2026,2844301000,629000,비철금속
2026,2844309000,629000,비철금속
2026,2844410000,931120,바이오헬스
2026,2844420000,931120,바이오헬스
2026,2844430000,931120,바이오헬스
2026,2845902000,931120,바이오헬스
2026,2846909000,931120,바이오헬스
2026,2901101000,211090,석유화학
2026,2901102000,211090,석유화학
2026,2901103000,211090,석유화학
2026,2901109000,211090,석유화학
2026,2901210000,211010,석유화학
2026,2901220000,211020,석유화학
2026,2901230000,211090,석유화학
2026,2901241000,211030,석유화학
2026,2901242000,211090,석유화학
2026,2901291000,211090,석유화학
2026,2901292000,211090,석유화학
2026,2901299000,211090,석유화학
2026,2902110000,212090,석유화학
2026,2902191000,219000,석유화학
2026,2902199000,219000,석유화학
2026,2902200000,211040,석유화학
2026,2902300000,211050,석유화학
2026,2902410000,212010,석유화학
2026,2902420000,212090,석유화학
2026,2902430000,212020,석유화학
2026,2902440000,211060,석유화학
2026,2902500000,212030,석유화학
2026,2902600000,212090,석유화학
2026,2902700000,219000,석유화학
2026,2903120000,931220,바이오헬스
2026,2903130000,219000,석유화학
2026,2903150000,212040,석유화학
2026,2903210000,212050,석유화학
2026,2903899000,931220,바이오헬스
2026,2904100000,931220,바이오헬스
2026,2904990000,931220,바이오헬스
2026,2905110000,219000,석유화학
2026,2905121000,219000,석유화학
2026,2905122010,219000,석유화학
2026,2905122090,219000,석유화학
2026,2905130000,219000,석유화학
2026,2905140000,219000,석유화학
2026,2905161000,219000,석유화학
2026,2905169000,219000,석유화학
2026,2905172000,931220,바이오헬스
2026,2905173000,931220,바이오헬스
2026,2905193000,219000,석유화학
2026,2905199090,931220,바이오헬스
2026,2905310000,213010,석유화학
2026,2905320000,219000,석유화학
2026,2905430000,931220,바이오헬스
2026,2905440000,931220,바이오헬스
2026,2905450000,931220,바이오헬스
2026,2905490000,931220,바이오헬스
2026,2905590000,931220,바이오헬스
2026,2906110000,931220,바이오헬스
2026,2906131000,931220,바이오헬스
2026,2906132000,931220,바이오헬스
2026,2906191000,931220,바이오헬스
2026,2906210000,931220,바이오헬스
2026,2906290000,931220,바이오헬스
2026,2907111000,219000,석유화학
2026,2907151000,219000,석유화학
2026,2907152000,219000,석유화학
2026,2907191000,931220,바이오헬스
2026,2907192000,219000,석유화학
2026,2907221000,931220,바이오헬스
2026,2907222000,931220,바이오헬스
2026,2907231000,219000,석유화학
2026,2907232000,219000,석유화학
2026,2908110000,219000,석유화학
2026,2908191000,219000,석유화학
2026,2908192000,219000,석유화학
2026,2908193000,219000,석유화학
2026,2908199000,219000,석유화학
2026,2908910000,219000,석유화학
2026,2908920000,219000,석유화학
2026,2908990000,219000,석유화학
2026,2909110000,219000,석유화학
2026,2909191000,219000,석유화학
2026,2909192000,219000,석유화학
2026,2909199000,219000,석유화학
2026,2909200000,219000,석유화학
2026,2909301000,219000,석유화학
2026,2909302000,219000,석유화학
2026,2909303000,219000,석유화학
2026,2909304000,219000,석유화학
2026,2909305000,219000,석유화학
2026,2909309090,219000,석유화학
2026,2909410000,213010,석유화학
2026,2909430000,219000,석유화학
2026,2909441000,219000,석유화학
2026,2909449000,219000,석유화학
2026,2909491000,213010,석유화학
2026,2909499000,219000,석유화학
2026,2909500000,219000,석유화학
2026,2909601000,219000,석유화학
2026,2909602000,219000,석유화학
2026,2909603000,219000,석유화학
2026,2909604000,219000,석유화학
2026,2909609000,219000,석유화학
2026,2910100000,212090,석유화학
2026,2910200000,212060,석유화학
2026,2910300000,219000,석유화학
2026,2910400000,219000,석유화학
2026,2910500000,219000,석유화학
2026,2910900000,219000,석유화학
2026,2911000000,219000,석유화학
2026,2912110000,219000,석유화학
2026,2912120000,219000,석유화학
2026,2912193000,219000,석유화학
2026,2912199000,219000,석유화학
2026,2912210000,219000,석유화학
2026,2912290000,219000,석유화학
2026,2912410000,219000,석유화학
2026,2912420000,219000,석유화학
2026,2912490000,219000,석유화학
2026,2912500000,219000,석유화학
2026,2912600000,219000,석유화학
2026,2914110000,219000,석유화학
2026,2914120000,219000,석유화학
2026,2914190000,931220,바이오헬스
2026,2914221000,219000,석유화학
2026,2914299000,931220,바이오헬스
2026,2914390000,931220,바이오헬스
2026,2914509000,931220,바이오헬스
2026,2914699000,931220,바이오헬스
2026,2914799000,931220,바이오헬스
2026,2915110000,931220,바이오헬스
2026,2915210000,219000,석유화학
2026,2915240000,931220,바이오헬스
2026,2915291000,931220,바이오헬스
2026,2915292000,931220,바이오헬스
2026,2915299000,931220,바이오헬스
2026,2915310000,219000,석유화학
2026,2915320000,212070,석유화학
2026,2915394000,219000,석유화학
2026,2916111000,219000,석유화학
2026,2916119000,219000,석유화학
2026,2916121000,219000,석유화학
2026,2916122000,219000,석유화학
2026,2916123000,219000,석유화학
2026,2916124000,219000,석유화학
2026,2916129000,219000,석유화학
2026,2916131000,219000,석유화학
2026,2916139000,219000,석유화학
2026,2916141000,212080,석유화학
2026,2916149000,219000,석유화학
2026,2916151000,931220,바이오헬스
2026,2916209000,931220,바이오헬스
2026,2916311000,931220,바이오헬스
2026,2916312000,931220,바이오헬스
2026,2916319090,931220,바이오헬스
2026,2916321000,931220,바이오헬스
2026,2916322000,931220,바이오헬스
2026,2916340000,931220,바이오헬스
2026,2916391000,931220,바이오헬스
2026,2916399090,931220,바이오헬스
2026,2917111000,931220,바이오헬스
2026,2917121000,219000,석유화학
2026,2917122000,219000,석유화학
2026,2917123010,219000,석유화학
2026,2917123090,219000,석유화학
2026,2917131000,931220,바이오헬스
2026,2917140000,219000,석유화학
2026,2917199000,931220,바이오헬스
2026,2917350000,219000,석유화학
2026,2917361000,213020,석유화학
2026,2917369000,931220,바이오헬스
2026,2917370000,213030,석유화학
2026,2917391000,219000,석유화학
2026,2918111000,931220,바이오헬스
2026,2918112000,931220,바이오헬스
2026,2918120000,931220,바이오헬스
2026,2918131000,931220,바이오헬스
2026,2918132000,931220,바이오헬스
2026,2918140000,931220,바이오헬스
2026,2918151000,931220,바이오헬스
2026,2918152000,931220,바이오헬스
2026,2918161000,931220,바이오헬스
2026,2918162000,931220,바이오헬스
2026,2918163000,931220,바이오헬스
2026,2918191010,931220,바이오헬스
2026,2918191090,931220,바이오헬스
2026,2918192000,931220,바이오헬스
2026,2918193000,931220,바이오헬스
2026,2918199000,931220,바이오헬스
2026,2918210000,931220,바이오헬스
