대시보드품목,조회HS,국가코드,국가,기준월,HS코드,품목명,수출액_USD,수입액_USD,수출중량_KG,수입중량_KG,무역수지_USD
전자집적회로,8542,MY,말레이시아,2026-03-01,854233,증폭기,18853,2668287,11,1141,-2649434
전자집적회로,8542,MY,말레이시아,2026-03-01,854239,기타,18620851,46665505,23938,20849,-28044654
전자집적회로,8542,MY,말레이시아,2026-03-01,854290,부분품,7527739,12184,88662,88,7515555
전자집적회로,8542,NA,나미비아,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],0,4000,0,3,-4000
전자집적회로,8542,NA,나미비아,2026-03-01,854232,메모리,0,1248,0,0,-1248
전자집적회로,8542,NA,나미비아,2026-03-01,854239,기타,0,495,0,0,-495
전자집적회로,8542,NL,네덜란드,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],2355177,16043,332,2,2339134
전자집적회로,8542,NL,네덜란드,2026-03-01,854232,메모리,17925882,79327,519,11,17846555
전자집적회로,8542,NL,네덜란드,2026-03-01,854233,증폭기,0,403252,1,2,-403252
전자집적회로,8542,NL,네덜란드,2026-03-01,854239,기타,98212,52938,144,12,45274
전자집적회로,8542,NL,네덜란드,2026-03-01,854290,부분품,54340,0,231,0,54340
전자집적회로,8542,NO,노르웨이,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],0,93,0,0,-93
전자집적회로,8542,NO,노르웨이,2026-03-01,854233,증폭기,0,29557,0,191,-29557
전자집적회로,8542,NO,노르웨이,2026-03-01,854239,기타,3247,62235,4,1,-58988
전자집적회로,8542,NP,네팔,2026-03-01,854232,메모리,0,1,0,1,-1
전자집적회로,8542,NZ,뉴질랜드,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],4,0,1,0,4
전자집적회로,8542,PE,페루,2026-03-01,854290,부분품,854,0,0,0,854
전자집적회로,8542,PH,필리핀,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],43579742,21553188,22528,10037,22026554
전자집적회로,8542,PH,필리핀,2026-03-01,854232,메모리,725137228,281667,14361,208,724855561
전자집적회로,8542,PH,필리핀,2026-03-01,854233,증폭기,18063,383639,2,323,-365576
전자집적회로,8542,PH,필리핀,2026-03-01,854239,기타,11855876,36978284,12447,12607,-25122408
전자집적회로,8542,PH,필리핀,2026-03-01,854290,부분품,4315988,208346,50778,7373,4107642
전자집적회로,8542,PK,파키스탄,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],48081,0,228,0,48081
전자집적회로,8542,PL,폴란드,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],7489198,1119,2579,2,7488079
전자집적회로,8542,PL,폴란드,2026-03-01,854232,메모리,16578527,0,1796,0,16578527
전자집적회로,8542,PL,폴란드,2026-03-01,854233,증폭기,323374,0,323,0,323374
전자집적회로,8542,PL,폴란드,2026-03-01,854239,기타,7089547,7415,1782,9,7082132
전자집적회로,8542,PL,폴란드,2026-03-01,854290,부분품,0,12,0,0,-12
전자집적회로,8542,PM,세인트 피레 미켈론,2026-03-01,854239,기타,0,262,0,0,-262
전자집적회로,8542,PR,푸에르토리코,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],0,2240,0,1,-2240
전자집적회로,8542,PT,포루투갈,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],5764031,906013,1978,13,4858018
전자집적회로,8542,PT,포루투갈,2026-03-01,854232,메모리,6046773,0,117,0,6046773
전자집적회로,8542,PT,포루투갈,2026-03-01,854239,기타,8,1156815,1,51,-1156807
전자집적회로,8542,PT,포루투갈,2026-03-01,854290,부분품,11404,0,171,0,11404
전자집적회로,8542,RO,루마니아,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],0,4158,0,3,-4158
전자집적회로,8542,RO,루마니아,2026-03-01,854232,메모리,2,0,0,0,2
전자집적회로,8542,RO,루마니아,2026-03-01,854239,기타,85761,0,307,0,85761
전자집적회로,8542,RS,세르비아,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],40994,0,2,0,40994
전자집적회로,8542,RS,세르비아,2026-03-01,854239,기타,646108,0,653,0,646108
전자집적회로,8542,RU,러시아 연방,2026-03-01,854239,기타,0,1881,0,1,-1881
전자집적회로,8542,SE,스웨덴,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],2997505,27148,1083,2,2970357
전자집적회로,8542,SE,스웨덴,2026-03-01,854232,메모리,1,0,0,0,1
전자집적회로,8542,SE,스웨덴,2026-03-01,854233,증폭기,16860,0,6,0,16860
전자집적회로,8542,SE,스웨덴,2026-03-01,854239,기타,458173,0,81,0,458173
전자집적회로,8542,SG,싱가포르,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],354400088,302460041,79514,16807,51940047
전자집적회로,8542,SG,싱가포르,2026-03-01,854232,메모리,143446657,134786553,2224,1445,8660104
전자집적회로,8542,SG,싱가포르,2026-03-01,854233,증폭기,14977,8014359,5,268,-7999382
전자집적회로,8542,SG,싱가포르,2026-03-01,854239,기타,9162699,33124133,41642,9051,-23961434
전자집적회로,8542,SG,싱가포르,2026-03-01,854290,부분품,1585896,27224,29076,593,1558672
전자집적회로,8542,SI,슬로베니아,2026-03-01,854232,메모리,0,199,0,2,-199
전자집적회로,8542,SI,슬로베니아,2026-03-01,854239,기타,2500,19555,14,9,-17055
전자집적회로,8542,SK,슬로바키아,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],177379,51000,58,20,126379
전자집적회로,8542,SK,슬로바키아,2026-03-01,854232,메모리,1221572,0,106,0,1221572
전자집적회로,8542,SK,슬로바키아,2026-03-01,854233,증폭기,19693,0,17,0,19693
전자집적회로,8542,SK,슬로바키아,2026-03-01,854239,기타,24434,0,11,0,24434
전자집적회로,8542,SV,엘살바도르,2026-03-01,854239,기타,0,6738,0,3,-6738
전자집적회로,8542,SZ,스와질랜드,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],1,0,1,0,1
전자집적회로,8542,TH,태국,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],32902436,17296568,14742,10565,15605868
전자집적회로,8542,TH,태국,2026-03-01,854232,메모리,136258930,2118177,2209,907,134140753
전자집적회로,8542,TH,태국,2026-03-01,854233,증폭기,8531,999759,16,419,-991228
전자집적회로,8542,TH,태국,2026-03-01,854239,기타,10257849,36309442,6547,13535,-26051593
전자집적회로,8542,TH,태국,2026-03-01,854290,부분품,5401689,4556,54679,12,5397133
전자집적회로,8542,TR,튀르키예,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],1223863,460,82,0,1223403
전자집적회로,8542,TR,튀르키예,2026-03-01,854232,메모리,8591734,0,173,0,8591734
전자집적회로,8542,TR,튀르키예,2026-03-01,854233,증폭기,192937,0,84,0,192937
전자집적회로,8542,TR,튀르키예,2026-03-01,854239,기타,1211475,7990,431,12,1203485
전자집적회로,8542,TW,대만,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],335492835,1916879074,96376,112452,-1581386239
전자집적회로,8542,TW,대만,2026-03-01,854232,메모리,4003628148,127012624,34410,14962,3876615524
전자집적회로,8542,TW,대만,2026-03-01,854233,증폭기,271169,3059537,67,843,-2788368
전자집적회로,8542,TW,대만,2026-03-01,854239,기타,215176763,303097744,30583,46804,-87920981
전자집적회로,8542,TW,대만,2026-03-01,854290,부분품,7323734,882997,78779,7076,6440737
전자집적회로,8542,US,미국,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],55802027,131997750,18571,9618,-76195723
전자집적회로,8542,US,미국,2026-03-01,854232,메모리,112770236,3446076,2060,738,109324160
전자집적회로,8542,US,미국,2026-03-01,854233,증폭기,140348,1898926,78,182,-1758578
전자집적회로,8542,US,미국,2026-03-01,854239,기타,10556553,53054309,5482,7869,-42497756
전자집적회로,8542,US,미국,2026-03-01,854290,부분품,1302143,130483,867,110,1171660
전자집적회로,8542,VN,베트남,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],929115906,31914355,95211,7663,897201551
전자집적회로,8542,VN,베트남,2026-03-01,854232,메모리,2190703218,7780226,59686,795,2182922992
전자집적회로,8542,VN,베트남,2026-03-01,854233,증폭기,10240262,16625,1511,27,10223637
전자집적회로,8542,VN,베트남,2026-03-01,854239,기타,251092548,3226993,54093,707,247865555
전자집적회로,8542,VN,베트남,2026-03-01,854290,부분품,952430,0,2041,0,952430
전자집적회로,8542,ZA,남아프리카공화국,2026-03-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],153582,0,43,0,153582
전자집적회로,8542,ZA,남아프리카공화국,2026-03-01,854232,메모리,126804,0,48,0,126804
전자집적회로,8542,ZA,남아프리카공화국,2026-03-01,854239,기타,22279,0,86,0,22279
전자집적회로,8542,AE,아랍에미리트 연합,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],56974,0,16,0,56974
전자집적회로,8542,AE,아랍에미리트 연합,2026-04-01,854232,메모리,919,1437,4,9,-518
전자집적회로,8542,AE,아랍에미리트 연합,2026-04-01,854239,기타,268,0,1,0,268
전자집적회로,8542,AE,아랍에미리트 연합,2026-04-01,854290,부분품,0,14162,0,162,-14162
전자집적회로,8542,AR,아르헨티나,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],54683,0,146,0,54683
전자집적회로,8542,AR,아르헨티나,2026-04-01,854232,메모리,91221,0,322,0,91221
전자집적회로,8542,AR,아르헨티나,2026-04-01,854239,기타,110300,0,369,0,110300
전자집적회로,8542,AT,오스트리아,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],5631490,846637,2133,264,4784853
전자집적회로,8542,AT,오스트리아,2026-04-01,854232,메모리,6959221,0,466,0,6959221
전자집적회로,8542,AT,오스트리아,2026-04-01,854233,증폭기,15140,0,15,0,15140
전자집적회로,8542,AT,오스트리아,2026-04-01,854239,기타,261757,1051932,350,212,-790175
전자집적회로,8542,AU,호주,2026-04-01,854232,메모리,47,1136,0,1,-1089
전자집적회로,8542,AU,호주,2026-04-01,854233,증폭기,0,13637,0,9,-13637
전자집적회로,8542,AU,호주,2026-04-01,854239,기타,7637,104863,9,45,-97226
전자집적회로,8542,AU,호주,2026-04-01,854290,부분품,0,83,0,0,-83
전자집적회로,8542,BD,방글라데시,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],6389,0,19,0,6389
전자집적회로,8542,BD,방글라데시,2026-04-01,854232,메모리,212128,0,1,0,212128
전자집적회로,8542,BD,방글라데시,2026-04-01,854239,기타,204421,0,27,0,204421
전자집적회로,8542,BE,벨기에,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],1229857,0,126,0,1229857
전자집적회로,8542,BE,벨기에,2026-04-01,854233,증폭기,9080,0,2,0,9080
전자집적회로,8542,BE,벨기에,2026-04-01,854239,기타,3947,334168,4,118,-330221
전자집적회로,8542,BG,불가리아,2026-04-01,854239,기타,0,37844,1,130,-37844
전자집적회로,8542,BR,브라질,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],93525220,0,5884,0,93525220
전자집적회로,8542,BR,브라질,2026-04-01,854232,메모리,183572381,533,2950,0,183571848
전자집적회로,8542,BR,브라질,2026-04-01,854233,증폭기,145421,0,428,0,145421
전자집적회로,8542,BR,브라질,2026-04-01,854239,기타,4154274,1813,1303,4,4152461
전자집적회로,8542,BY,벨라루스,2026-04-01,854239,기타,0,183688,0,60,-183688
전자집적회로,8542,CA,캐나다,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],7093905,22233,332,14,7071672
전자집적회로,8542,CA,캐나다,2026-04-01,854232,메모리,21152898,1747,97,2,21151151
전자집적회로,8542,CA,캐나다,2026-04-01,854233,증폭기,729,0,0,0,729
전자집적회로,8542,CA,캐나다,2026-04-01,854239,기타,121180,198071,19,5796,-76891
전자집적회로,8542,CA,캐나다,2026-04-01,854290,부분품,22246,0,123,0,22246
전자집적회로,8542,CH,스위스,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],131926,62282,14,88,69644
전자집적회로,8542,CH,스위스,2026-04-01,854232,메모리,338,84,1,0,254
전자집적회로,8542,CH,스위스,2026-04-01,854233,증폭기,283,11891,0,4,-11608
전자집적회로,8542,CH,스위스,2026-04-01,854239,기타,16649,1200207,9,187,-1183558
전자집적회로,8542,CK,쿡 아일랜드,2026-04-01,854239,기타,467,0,1,0,467
전자집적회로,8542,CL,칠레,2026-04-01,854232,메모리,2513,0,2,0,2513
전자집적회로,8542,CL,칠레,2026-04-01,854239,기타,3,0,0,0,3
전자집적회로,8542,CN,중국,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],778711097,170812977,135257,62473,607898120
전자집적회로,8542,CN,중국,2026-04-01,854232,메모리,8659157398,2696204296,102679,45569,5962953102
전자집적회로,8542,CN,중국,2026-04-01,854233,증폭기,2097260,5885512,838,1291,-3788252
전자집적회로,8542,CN,중국,2026-04-01,854239,기타,142055756,150050700,65059,110639,-7994944
전자집적회로,8542,CN,중국,2026-04-01,854290,부분품,9365500,1179272,120216,18175,8186228
전자집적회로,8542,CO,콜롬비아,2026-04-01,854232,메모리,465,0,2,0,465
전자집적회로,8542,CR,코스타리카,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],0,71531,0,44,-71531
전자집적회로,8542,CR,코스타리카,2026-04-01,854233,증폭기,0,9459,0,2,-9459
전자집적회로,8542,CR,코스타리카,2026-04-01,854239,기타,0,5199,0,2,-5199
전자집적회로,8542,CY,사이프러스,2026-04-01,854232,메모리,0,108,0,0,-108
전자집적회로,8542,CZ,체코공화국,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],6770486,7878,3750,6,6762608
전자집적회로,8542,CZ,체코공화국,2026-04-01,854232,메모리,2740947,0,1180,0,2740947
전자집적회로,8542,CZ,체코공화국,2026-04-01,854233,증폭기,95146,638,7,0,94508
전자집적회로,8542,CZ,체코공화국,2026-04-01,854239,기타,973754,717087,263,1003,256667
전자집적회로,8542,CZ,체코공화국,2026-04-01,854290,부분품,0,6041,0,297,-6041
전자집적회로,8542,DE,독일,2026-04-01,854231,프로세서와 컨트롤러[메모리ㆍ변환기ㆍ논리회로ㆍ증폭기ㆍ클록(clock)ㆍ타이밍(timing) 회로나 그 밖의 회로를 갖춘 것인지는 상관없다],2556311,43359646,902,2387,-40803335
